MonthYear,Year,Month,DepartmentID,CategoryID,BudgetedAmount
Apr-2024,2024,4,D02,C10,214455.21
Apr-2024,2024,4,D03,C01,707138.44
Apr-2024,2024,4,D03,C02,146902.67
Apr-2024,2024,4,D03,C03,503804.0
Apr-2024,2024,4,D03,C04,247904.29
Apr-2024,2024,4,D03,C05,287842.36
Apr-2024,2024,4,D03,C06,434360.34
Apr-2024,2024,4,D03,C07,444992.53
Apr-2024,2024,4,D03,C08,313737.17
Apr-2024,2024,4,D03,C09,272785.81
Apr-2024,2024,4,D03,C10,105479.72
Apr-2024,2024,4,D04,C01,704398.53
Apr-2024,2024,4,D04,C02,160717.34
Apr-2024,2024,4,D04,C03,359372.81
Apr-2024,2024,4,D04,C04,507243.84
Apr-2024,2024,4,D04,C05,514699.38
Apr-2024,2024,4,D04,C06,444698.5
Apr-2024,2024,4,D04,C07,511734.36
Apr-2024,2024,4,D04,C08,128283.63
Apr-2024,2024,4,D04,C09,306850.45
Apr-2024,2024,4,D04,C10,280755.89
Apr-2024,2024,4,D05,C01,395616.32
Apr-2024,2024,4,D05,C02,305252.76
Apr-2024,2024,4,D05,C03,339871.1
Apr-2024,2024,4,D05,C04,489629.44
Apr-2024,2024,4,D05,C05,200008.85
Apr-2024,2024,4,D05,C06,379754.92
Apr-2024,2024,4,D05,C07,516248.24
Apr-2024,2024,4,D05,C08,316334.28
Apr-2024,2024,4,D05,C09,255829.51
Apr-2024,2024,4,D05,C10,167097.2
Apr-2024,2024,4,D06,C01,934655.82
Apr-2024,2024,4,D06,C02,429889.13
Apr-2024,2024,4,D06,C03,915521.33
Apr-2024,2024,4,D06,C04,483177.14
Apr-2024,2024,4,D06,C05,350985.07
Apr-2024,2024,4,D06,C06,495218.41
Apr-2024,2024,4,D06,C07,374281.23
Apr-2024,2024,4,D06,C08,172051.57
Apr-2024,2024,4,D06,C09,69779.32
Apr-2024,2024,4,D06,C10,229637.06
Apr-2024,2024,4,D07,C01,565198.76
Apr-2024,2024,4,D07,C02,205604.59
Apr-2024,2024,4,D07,C03,845077.06
Apr-2024,2024,4,D07,C04,243626.58
Apr-2024,2024,4,D07,C05,209872.04
Apr-2024,2024,4,D07,C06,326408.3
Apr-2024,2024,4,D07,C07,407627.81
Apr-2024,2024,4,D07,C08,441938.1
Apr-2024,2024,4,D07,C09,80658.29
Apr-2024,2024,4,D07,C10,524162.06
Apr-2024,2024,4,D08,C01,809147.67
Apr-2024,2024,4,D08,C02,173268.22
Apr-2024,2024,4,D08,C03,321512.07
Apr-2024,2024,4,D08,C04,447843.43
Apr-2024,2024,4,D08,C05,399492.89
Apr-2024,2024,4,D08,C06,409353.99
Apr-2024,2024,4,D08,C07,808527.94
Apr-2024,2024,4,D08,C08,117764.68
Apr-2024,2024,4,D08,C09,185990.79
Apr-2024,2024,4,D08,C10,136384.91
May-2024,2024,5,D01,C01,556207.52
May-2024,2024,5,D01,C02,508058.01
May-2024,2024,5,D01,C03,783548.15
May-2024,2024,5,D01,C04,351322.76
May-2024,2024,5,D01,C05,154259.5
May-2024,2024,5,D01,C06,154248.76
May-2024,2024,5,D01,C07,354941.18
May-2024,2024,5,D01,C08,470421.62
May-2024,2024,5,D01,C09,276013.67
May-2024,2024,5,D01,C10,400033.91
May-2024,2024,5,D02,C01,331091.74
May-2024,2024,5,D02,C02,516603.87
May-2024,2024,5,D02,C03,847433.52
May-2024,2024,5,D02,C04,179333.37
May-2024,2024,5,D02,C05,165748.48
May-2024,2024,5,D02,C06,166451.69
May-2024,2024,5,D02,C07,511498.07
May-2024,2024,5,D02,C08,318421.56
May-2024,2024,5,D02,C09,213251.6
May-2024,2024,5,D02,C10,214455.21
May-2024,2024,5,D03,C01,707138.44
May-2024,2024,5,D03,C02,146902.67
May-2024,2024,5,D03,C03,503804.0
May-2024,2024,5,D03,C04,247904.29
May-2024,2024,5,D03,C05,287842.36
May-2024,2024,5,D03,C06,434360.34
May-2024,2024,5,D03,C07,444992.53
May-2024,2024,5,D03,C08,313737.17
May-2024,2024,5,D03,C09,272785.81
May-2024,2024,5,D03,C10,105479.72
May-2024,2024,5,D04,C01,704398.53
May-2024,2024,5,D04,C02,160717.34
May-2024,2024,5,D04,C03,359372.81
May-2024,2024,5,D04,C04,507243.84
May-2024,2024,5,D04,C05,514699.38
May-2024,2024,5,D04,C06,444698.5
May-2024,2024,5,D04,C07,511734.36
May-2024,2024,5,D04,C08,128283.63
May-2024,2024,5,D04,C09,306850.45
May-2024,2024,5,D04,C10,280755.89
May-2024,2024,5,D05,C01,395616.32
May-2024,2024,5,D05,C02,305252.76
May-2024,2024,5,D05,C03,339871.1
May-2024,2024,5,D05,C04,489629.44
May-2024,2024,5,D05,C05,200008.85
May-2024,2024,5,D05,C06,379754.92
May-2024,2024,5,D05,C07,516248.24
May-2024,2024,5,D05,C08,316334.28
May-2024,2024,5,D05,C09,255829.51
May-2024,2024,5,D05,C10,167097.2
May-2024,2024,5,D06,C01,934655.82
May-2024,2024,5,D06,C02,429889.13
May-2024,2024,5,D06,C03,915521.33
May-2024,2024,5,D06,C04,483177.14
May-2024,2024,5,D06,C05,350985.07
May-2024,2024,5,D06,C06,495218.41
May-2024,2024,5,D06,C07,374281.23
May-2024,2024,5,D06,C08,172051.57
May-2024,2024,5,D06,C09,69779.32
May-2024,2024,5,D06,C10,229637.06
May-2024,2024,5,D07,C01,565198.76
May-2024,2024,5,D07,C02,205604.59
May-2024,2024,5,D07,C03,845077.06
May-2024,2024,5,D07,C04,243626.58
May-2024,2024,5,D07,C05,209872.04
May-2024,2024,5,D07,C06,326408.3
May-2024,2024,5,D07,C07,407627.81
May-2024,2024,5,D07,C08,441938.1
May-2024,2024,5,D07,C09,80658.29
May-2024,2024,5,D07,C10,524162.06
May-2024,2024,5,D08,C01,809147.67
May-2024,2024,5,D08,C02,173268.22
May-2024,2024,5,D08,C03,321512.07
May-2024,2024,5,D08,C04,447843.43
May-2024,2024,5,D08,C05,399492.89
May-2024,2024,5,D08,C06,409353.99
May-2024,2024,5,D08,C07,808527.94
May-2024,2024,5,D08,C08,117764.68
May-2024,2024,5,D08,C09,185990.79
May-2024,2024,5,D08,C10,136384.91
Jun-2024,2024,6,D01,C01,511710.91
Jun-2024,2024,6,D01,C02,467413.37
Jun-2024,2024,6,D01,C03,720864.3
Jun-2024,2024,6,D01,C04,323216.94
Jun-2024,2024,6,D01,C05,141918.74
Jun-2024,2024,6,D01,C06,141908.86
Jun-2024,2024,6,D01,C07,326545.88
Jun-2024,2024,6,D01,C08,432787.89
Jun-2024,2024,6,D01,C09,253932.58
Jun-2024,2024,6,D01,C10,368031.2
Jun-2024,2024,6,D02,C01,304604.4
Jun-2024,2024,6,D02,C02,475275.56
Jun-2024,2024,6,D02,C03,779638.84
Jun-2024,2024,6,D02,C04,164986.7
Jun-2024,2024,6,D02,C05,152488.6
Jun-2024,2024,6,D02,C06,153135.55
Jun-2024,2024,6,D02,C07,470578.22
Jun-2024,2024,6,D02,C08,292947.84
Jun-2024,2024,6,D02,C09,196191.47
Jun-2024,2024,6,D02,C10,197298.8
Jun-2024,2024,6,D03,C01,650567.37
Jun-2024,2024,6,D03,C02,135150.45
Jun-2024,2024,6,D03,C03,463499.68
Jun-2024,2024,6,D03,C04,228071.95
Jun-2024,2024,6,D03,C05,264814.97
Jun-2024,2024,6,D03,C06,399611.51
Jun-2024,2024,6,D03,C07,409393.12
Jun-2024,2024,6,D03,C08,288638.2
Jun-2024,2024,6,D03,C09,250962.94
Jun-2024,2024,6,D03,C10,97041.35
Jun-2024,2024,6,D04,C01,648046.64
Jun-2024,2024,6,D04,C02,147859.95
Jun-2024,2024,6,D04,C03,330622.99
Jun-2024,2024,6,D04,C04,466664.33
Jun-2024,2024,6,D04,C05,473523.43
Jun-2024,2024,6,D04,C06,409122.62
Jun-2024,2024,6,D04,C07,470795.61
Jun-2024,2024,6,D04,C08,118020.94
Jun-2024,2024,6,D04,C09,282302.42
Jun-2024,2024,6,D04,C10,258295.42
Jun-2024,2024,6,D05,C01,363967.01
Jun-2024,2024,6,D05,C02,280832.54
Jun-2024,2024,6,D05,C03,312681.41
Jun-2024,2024,6,D05,C04,450459.09
Jun-2024,2024,6,D05,C05,184008.14
Jun-2024,2024,6,D05,C06,349374.53
Jun-2024,2024,6,D05,C07,474948.38
Jun-2024,2024,6,D05,C08,291027.54
Jun-2024,2024,6,D05,C09,235363.15
Jun-2024,2024,6,D05,C10,153729.43
Jun-2024,2024,6,D06,C01,859883.36
Jun-2024,2024,6,D06,C02,395498.0
Jun-2024,2024,6,D06,C03,842279.62
Jun-2024,2024,6,D06,C04,444522.97
Jun-2024,2024,6,D06,C05,322906.26
Jun-2024,2024,6,D06,C06,455600.94
Jun-2024,2024,6,D06,C07,344338.73
Jun-2024,2024,6,D06,C08,158287.44
Jun-2024,2024,6,D06,C09,64196.98
Jun-2024,2024,6,D06,C10,211266.1
Jun-2024,2024,6,D07,C01,519982.86
Jun-2024,2024,6,D07,C02,189156.22
Jun-2024,2024,6,D07,C03,777470.89
Jun-2024,2024,6,D07,C04,224136.45
Jun-2024,2024,6,D07,C05,193082.28
Jun-2024,2024,6,D07,C06,300295.63
Jun-2024,2024,6,D07,C07,375017.58
Jun-2024,2024,6,D07,C08,406583.05
Jun-2024,2024,6,D07,C09,74205.63
Jun-2024,2024,6,D07,C10,482229.1
Jun-2024,2024,6,D08,C01,744415.86
Jun-2024,2024,6,D08,C02,159406.76
Jun-2024,2024,6,D08,C03,295791.1
Jun-2024,2024,6,D08,C04,412015.95
Jun-2024,2024,6,D08,C05,367533.46
Jun-2024,2024,6,D08,C06,376605.67
Jun-2024,2024,6,D08,C07,743845.71
Jun-2024,2024,6,D08,C08,108343.5
Jun-2024,2024,6,D08,C09,171111.52
Jun-2024,2024,6,D08,C10,125474.11
Jul-2024,2024,7,D01,C01,511710.91
Jul-2024,2024,7,D01,C02,467413.37
Jul-2024,2024,7,D01,C03,720864.3
Jul-2024,2024,7,D01,C04,323216.94
Jul-2024,2024,7,D01,C05,141918.74
Jul-2024,2024,7,D01,C06,141908.86
Jul-2024,2024,7,D01,C07,326545.88
Jul-2024,2024,7,D01,C08,432787.89
Jul-2024,2024,7,D01,C09,253932.58
Jul-2024,2024,7,D01,C10,368031.2
Jul-2024,2024,7,D02,C01,304604.4
Jul-2024,2024,7,D02,C02,475275.56
Jul-2024,2024,7,D02,C03,779638.84
Jul-2024,2024,7,D02,C04,164986.7
Jul-2024,2024,7,D02,C05,152488.6
Jul-2024,2024,7,D02,C06,153135.55
Jul-2024,2024,7,D02,C07,470578.22
Jul-2024,2024,7,D02,C08,292947.84
Jul-2024,2024,7,D02,C09,196191.47
Jul-2024,2024,7,D02,C10,197298.8
Jul-2024,2024,7,D03,C01,650567.37
Jul-2024,2024,7,D03,C02,135150.45
Jul-2024,2024,7,D03,C03,463499.68
Jul-2024,2024,7,D03,C04,228071.95
Jul-2024,2024,7,D03,C05,264814.97
Jul-2024,2024,7,D03,C06,399611.51
Jul-2024,2024,7,D03,C07,409393.12
Jul-2024,2024,7,D03,C08,288638.2
Jul-2024,2024,7,D03,C09,250962.94
Jul-2024,2024,7,D03,C10,97041.35
Jul-2024,2024,7,D04,C01,648046.64
Jul-2024,2024,7,D04,C02,147859.95
Jul-2024,2024,7,D04,C03,330622.99
Jul-2024,2024,7,D04,C04,466664.33
Jul-2024,2024,7,D04,C05,473523.43
Jul-2024,2024,7,D04,C06,409122.62
Jul-2024,2024,7,D04,C07,470795.61
Jul-2024,2024,7,D04,C08,118020.94
Jul-2024,2024,7,D04,C09,282302.42
Jul-2024,2024,7,D04,C10,258295.42
Jul-2024,2024,7,D05,C01,363967.01
Jul-2024,2024,7,D05,C02,280832.54
Jul-2024,2024,7,D05,C03,312681.41
Jul-2024,2024,7,D05,C04,450459.09
Jul-2024,2024,7,D05,C05,184008.14
Jul-2024,2024,7,D05,C06,349374.53
Jul-2024,2024,7,D05,C07,474948.38
Jul-2024,2024,7,D05,C08,291027.54
Jul-2024,2024,7,D05,C09,235363.15
Jul-2024,2024,7,D05,C10,153729.43
Jul-2024,2024,7,D06,C01,859883.36
Jul-2024,2024,7,D06,C02,395498.0
Jul-2024,2024,7,D06,C03,842279.62
Jul-2024,2024,7,D06,C04,444522.97
Jul-2024,2024,7,D06,C05,322906.26
Jul-2024,2024,7,D06,C06,455600.94
Jul-2024,2024,7,D06,C07,344338.73
Jul-2024,2024,7,D06,C08,158287.44
Jul-2024,2024,7,D06,C09,64196.98
Jul-2024,2024,7,D06,C10,211266.1
Jul-2024,2024,7,D07,C01,519982.86
Jul-2024,2024,7,D07,C02,189156.22
Jul-2024,2024,7,D07,C03,777470.89
Jul-2024,2024,7,D07,C04,224136.45
Jul-2024,2024,7,D07,C05,193082.28
Jul-2024,2024,7,D07,C06,300295.63
Jul-2024,2024,7,D07,C07,375017.58
Jul-2024,2024,7,D07,C08,406583.05
Jul-2024,2024,7,D07,C09,74205.63
Jul-2024,2024,7,D07,C10,482229.1
Jul-2024,2024,7,D08,C01,744415.86
Jul-2024,2024,7,D08,C02,159406.76
Jul-2024,2024,7,D08,C03,295791.1
Jul-2024,2024,7,D08,C04,412015.95
Jul-2024,2024,7,D08,C05,367533.46
Jul-2024,2024,7,D08,C06,376605.67
Jul-2024,2024,7,D08,C07,743845.71
Jul-2024,2024,7,D08,C08,108343.5
Jul-2024,2024,7,D08,C09,171111.52
Jul-2024,2024,7,D08,C10,125474.11
Aug-2024,2024,8,D01,C01,556207.52
Aug-2024,2024,8,D01,C02,508058.01
Aug-2024,2024,8,D01,C03,783548.15
Aug-2024,2024,8,D01,C04,351322.76
Aug-2024,2024,8,D01,C05,154259.5
Aug-2024,2024,8,D01,C06,154248.76
Aug-2024,2024,8,D01,C07,354941.18
Aug-2024,2024,8,D01,C08,470421.62
Aug-2024,2024,8,D01,C09,276013.67
Aug-2024,2024,8,D01,C10,400033.91
Aug-2024,2024,8,D02,C01,331091.74
Aug-2024,2024,8,D02,C02,516603.87
Aug-2024,2024,8,D02,C03,847433.52
Aug-2024,2024,8,D02,C04,179333.37
Aug-2024,2024,8,D02,C05,165748.48
Aug-2024,2024,8,D02,C06,166451.69
Aug-2024,2024,8,D02,C07,511498.07
Aug-2024,2024,8,D02,C08,318421.56
Aug-2024,2024,8,D02,C09,213251.6
Aug-2024,2024,8,D02,C10,214455.21
Aug-2024,2024,8,D03,C01,707138.44
Aug-2024,2024,8,D03,C02,146902.67
Aug-2024,2024,8,D03,C03,503804.0
Aug-2024,2024,8,D03,C04,247904.29
Aug-2024,2024,8,D03,C05,287842.36
Aug-2024,2024,8,D03,C06,434360.34
Aug-2024,2024,8,D03,C07,444992.53
Aug-2024,2024,8,D03,C08,313737.17
Aug-2024,2024,8,D03,C09,272785.81
Aug-2024,2024,8,D03,C10,105479.72
Aug-2024,2024,8,D04,C01,704398.53
Aug-2024,2024,8,D04,C02,160717.34
Aug-2024,2024,8,D04,C03,359372.81
Aug-2024,2024,8,D04,C04,507243.84
Aug-2024,2024,8,D04,C05,514699.38
Aug-2024,2024,8,D04,C06,444698.5
Aug-2024,2024,8,D04,C07,511734.36
Aug-2024,2024,8,D04,C08,128283.63
Aug-2024,2024,8,D04,C09,306850.45
Aug-2024,2024,8,D04,C10,280755.89
Aug-2024,2024,8,D05,C01,395616.32
Aug-2024,2024,8,D05,C02,305252.76
Aug-2024,2024,8,D05,C03,339871.1
Aug-2024,2024,8,D05,C04,489629.44
Aug-2024,2024,8,D05,C05,200008.85
Aug-2024,2024,8,D05,C06,379754.92
Aug-2024,2024,8,D05,C07,516248.24
Aug-2024,2024,8,D05,C08,316334.28
Aug-2024,2024,8,D05,C09,255829.51
Aug-2024,2024,8,D05,C10,167097.2
Aug-2024,2024,8,D06,C01,934655.82
Aug-2024,2024,8,D06,C02,429889.13
Aug-2024,2024,8,D06,C03,915521.33
Aug-2024,2024,8,D06,C04,483177.14
Aug-2024,2024,8,D06,C05,350985.07
Aug-2024,2024,8,D06,C06,495218.41
Aug-2024,2024,8,D06,C07,374281.23
Aug-2024,2024,8,D06,C08,172051.57
Aug-2024,2024,8,D06,C09,69779.32
Aug-2024,2024,8,D06,C10,229637.06
Aug-2024,2024,8,D07,C01,565198.76
Aug-2024,2024,8,D07,C02,205604.59
Aug-2024,2024,8,D07,C03,845077.06
Aug-2024,2024,8,D07,C04,243626.58
Aug-2024,2024,8,D07,C05,209872.04
Aug-2024,2024,8,D07,C06,326408.3
Aug-2024,2024,8,D07,C07,407627.81
Aug-2024,2024,8,D07,C08,441938.1
Aug-2024,2024,8,D07,C09,80658.29
Aug-2024,2024,8,D07,C10,524162.06
Aug-2024,2024,8,D08,C01,809147.67
Aug-2024,2024,8,D08,C02,173268.22
Aug-2024,2024,8,D08,C03,321512.07
Aug-2024,2024,8,D08,C04,447843.43
Aug-2024,2024,8,D08,C05,399492.89
Aug-2024,2024,8,D08,C06,409353.99
Aug-2024,2024,8,D08,C07,808527.94
Aug-2024,2024,8,D08,C08,117764.68
Aug-2024,2024,8,D08,C09,185990.79
Aug-2024,2024,8,D08,C10,136384.91
Sep-2024,2024,9,D01,C01,556207.52
Sep-2024,2024,9,D01,C02,508058.01
Sep-2024,2024,9,D01,C03,783548.15
Sep-2024,2024,9,D01,C04,351322.76
Sep-2024,2024,9,D01,C05,154259.5
Sep-2024,2024,9,D01,C06,154248.76
Sep-2024,2024,9,D01,C07,354941.18
Sep-2024,2024,9,D01,C08,470421.62
Sep-2024,2024,9,D01,C09,276013.67
Sep-2024,2024,9,D01,C10,400033.91
Sep-2024,2024,9,D02,C01,331091.74
Sep-2024,2024,9,D02,C02,516603.87
Sep-2024,2024,9,D02,C03,847433.52
Sep-2024,2024,9,D02,C04,179333.37
Sep-2024,2024,9,D02,C05,165748.48
Sep-2024,2024,9,D02,C06,166451.69
Sep-2024,2024,9,D02,C07,511498.07
Sep-2024,2024,9,D02,C08,318421.56
Sep-2024,2024,9,D02,C09,213251.6
Sep-2024,2024,9,D02,C10,214455.21
Sep-2024,2024,9,D03,C01,707138.44
Sep-2024,2024,9,D03,C02,146902.67
Sep-2024,2024,9,D03,C03,503804.0
Sep-2024,2024,9,D03,C04,247904.29
Sep-2024,2024,9,D03,C05,287842.36
Sep-2024,2024,9,D03,C06,434360.34
Sep-2024,2024,9,D03,C07,444992.53
Sep-2024,2024,9,D03,C08,313737.17
Sep-2024,2024,9,D03,C09,272785.81
Sep-2024,2024,9,D03,C10,105479.72
Sep-2024,2024,9,D04,C01,704398.53
Sep-2024,2024,9,D04,C02,160717.34
Sep-2024,2024,9,D04,C03,359372.81
Sep-2024,2024,9,D04,C04,507243.84
Sep-2024,2024,9,D04,C05,514699.38
Sep-2024,2024,9,D04,C06,444698.5
Sep-2024,2024,9,D04,C07,511734.36
Sep-2024,2024,9,D04,C08,128283.63
Sep-2024,2024,9,D04,C09,306850.45
Sep-2024,2024,9,D04,C10,280755.89
Sep-2024,2024,9,D05,C01,395616.32
Sep-2024,2024,9,D05,C02,305252.76
Sep-2024,2024,9,D05,C03,339871.1
Sep-2024,2024,9,D05,C04,489629.44
Sep-2024,2024,9,D05,C05,200008.85
Sep-2024,2024,9,D05,C06,379754.92
Sep-2024,2024,9,D05,C07,516248.24
Sep-2024,2024,9,D05,C08,316334.28
Sep-2024,2024,9,D05,C09,255829.51
Sep-2024,2024,9,D05,C10,167097.2
Sep-2024,2024,9,D06,C01,934655.82
Sep-2024,2024,9,D06,C02,429889.13
Sep-2024,2024,9,D06,C03,915521.33
Sep-2024,2024,9,D06,C04,483177.14
Sep-2024,2024,9,D06,C05,350985.07
Sep-2024,2024,9,D06,C06,495218.41
Sep-2024,2024,9,D06,C07,374281.23
Sep-2024,2024,9,D06,C08,172051.57
Sep-2024,2024,9,D06,C09,69779.32
Sep-2024,2024,9,D06,C10,229637.06
Sep-2024,2024,9,D07,C01,565198.76
Sep-2024,2024,9,D07,C02,205604.59
Sep-2024,2024,9,D07,C03,845077.06
Sep-2024,2024,9,D07,C04,243626.58
Sep-2024,2024,9,D07,C05,209872.04
Sep-2024,2024,9,D07,C06,326408.3
Sep-2024,2024,9,D07,C07,407627.81
Sep-2024,2024,9,D07,C08,441938.1
Sep-2024,2024,9,D07,C09,80658.29
Sep-2024,2024,9,D07,C10,524162.06
Sep-2024,2024,9,D08,C01,809147.67
Sep-2024,2024,9,D08,C02,173268.22
Sep-2024,2024,9,D08,C03,321512.07
Sep-2024,2024,9,D08,C04,447843.43
Sep-2024,2024,9,D08,C05,399492.89
Sep-2024,2024,9,D08,C06,409353.99
Sep-2024,2024,9,D08,C07,808527.94
Sep-2024,2024,9,D08,C08,117764.68
Sep-2024,2024,9,D08,C09,185990.79
Sep-2024,2024,9,D08,C10,136384.91
Oct-2024,2024,10,D01,C01,556207.52
Oct-2024,2024,10,D01,C02,508058.01
Oct-2024,2024,10,D01,C03,783548.15
Oct-2024,2024,10,D01,C04,351322.76
Oct-2024,2024,10,D01,C05,154259.5
Oct-2024,2024,10,D01,C06,154248.76
Oct-2024,2024,10,D01,C07,354941.18
Oct-2024,2024,10,D01,C08,470421.62
Oct-2024,2024,10,D01,C09,276013.67
Oct-2024,2024,10,D01,C10,400033.91
Oct-2024,2024,10,D02,C01,331091.74
Oct-2024,2024,10,D02,C02,516603.87
Oct-2024,2024,10,D02,C03,847433.52
Oct-2024,2024,10,D02,C04,179333.37
Oct-2024,2024,10,D02,C05,165748.48
Oct-2024,2024,10,D02,C06,166451.69
Oct-2024,2024,10,D02,C07,511498.07
Oct-2024,2024,10,D02,C08,318421.56
Oct-2024,2024,10,D02,C09,213251.6
Oct-2024,2024,10,D02,C10,214455.21
Oct-2024,2024,10,D03,C01,707138.44
Oct-2024,2024,10,D03,C02,146902.67
Oct-2024,2024,10,D03,C03,503804.0
Oct-2024,2024,10,D03,C04,247904.29
Oct-2024,2024,10,D03,C05,287842.36
Oct-2024,2024,10,D03,C06,434360.34
Oct-2024,2024,10,D03,C07,444992.53
Oct-2024,2024,10,D03,C08,313737.17
Oct-2024,2024,10,D03,C09,272785.81
Oct-2024,2024,10,D03,C10,105479.72
Oct-2024,2024,10,D04,C01,704398.53
Oct-2024,2024,10,D04,C02,160717.34
Oct-2024,2024,10,D04,C03,359372.81
Oct-2024,2024,10,D04,C04,507243.84
Oct-2024,2024,10,D04,C05,514699.38
Oct-2024,2024,10,D04,C06,444698.5
Oct-2024,2024,10,D04,C07,511734.36
Oct-2024,2024,10,D04,C08,128283.63
Oct-2024,2024,10,D04,C09,306850.45
Oct-2024,2024,10,D04,C10,280755.89
Oct-2024,2024,10,D05,C01,395616.32
Oct-2024,2024,10,D05,C02,305252.76
Oct-2024,2024,10,D05,C03,339871.1
Oct-2024,2024,10,D05,C04,489629.44
Oct-2024,2024,10,D05,C05,200008.85
Oct-2024,2024,10,D05,C06,379754.92
Oct-2024,2024,10,D05,C07,516248.24
Oct-2024,2024,10,D05,C08,316334.28
Oct-2024,2024,10,D05,C09,255829.51
Oct-2024,2024,10,D05,C10,167097.2
Oct-2024,2024,10,D06,C01,934655.82
Oct-2024,2024,10,D06,C02,429889.13
Oct-2024,2024,10,D06,C03,915521.33
Oct-2024,2024,10,D06,C04,483177.14
Oct-2024,2024,10,D06,C05,350985.07
Oct-2024,2024,10,D06,C06,495218.41
Oct-2024,2024,10,D06,C07,374281.23
Oct-2024,2024,10,D06,C08,172051.57
Oct-2024,2024,10,D06,C09,69779.32
Oct-2024,2024,10,D06,C10,229637.06
Oct-2024,2024,10,D07,C01,565198.76
Oct-2024,2024,10,D07,C02,205604.59
Oct-2024,2024,10,D07,C03,845077.06
Oct-2024,2024,10,D07,C04,243626.58
Oct-2024,2024,10,D07,C05,209872.04
Oct-2024,2024,10,D07,C06,326408.3
Oct-2024,2024,10,D07,C07,407627.81
Oct-2024,2024,10,D07,C08,441938.1
Oct-2024,2024,10,D07,C09,80658.29
Oct-2024,2024,10,D07,C10,524162.06
Oct-2024,2024,10,D08,C01,809147.67
Oct-2024,2024,10,D08,C02,173268.22
Oct-2024,2024,10,D08,C03,321512.07
Oct-2024,2024,10,D08,C04,447843.43
Oct-2024,2024,10,D08,C05,399492.89
Oct-2024,2024,10,D08,C06,409353.99
Oct-2024,2024,10,D08,C07,808527.94
Oct-2024,2024,10,D08,C08,117764.68
Oct-2024,2024,10,D08,C09,185990.79
Oct-2024,2024,10,D08,C10,136384.91
Nov-2024,2024,11,D01,C01,556207.52
Nov-2024,2024,11,D01,C02,508058.01
Nov-2024,2024,11,D01,C03,783548.15
Nov-2024,2024,11,D01,C04,351322.76
Nov-2024,2024,11,D01,C05,154259.5
Nov-2024,2024,11,D01,C06,154248.76
Nov-2024,2024,11,D01,C07,354941.18
Nov-2024,2024,11,D01,C08,470421.62
Nov-2024,2024,11,D01,C09,276013.67
Nov-2024,2024,11,D01,C10,400033.91
Nov-2024,2024,11,D02,C01,331091.74
Nov-2024,2024,11,D02,C02,516603.87
Nov-2024,2024,11,D02,C03,847433.52
Nov-2024,2024,11,D02,C04,179333.37
Nov-2024,2024,11,D02,C05,165748.48
Nov-2024,2024,11,D02,C06,166451.69
Nov-2024,2024,11,D02,C07,511498.07
Nov-2024,2024,11,D02,C08,318421.56
Nov-2024,2024,11,D02,C09,213251.6
Nov-2024,2024,11,D02,C10,214455.21
Nov-2024,2024,11,D03,C01,707138.44
Nov-2024,2024,11,D03,C02,146902.67
Nov-2024,2024,11,D03,C03,503804.0
Nov-2024,2024,11,D03,C04,247904.29
Nov-2024,2024,11,D03,C05,287842.36
Nov-2024,2024,11,D03,C06,434360.34
Nov-2024,2024,11,D03,C07,444992.53
Nov-2024,2024,11,D03,C08,313737.17
Nov-2024,2024,11,D03,C09,272785.81
Nov-2024,2024,11,D03,C10,105479.72
Nov-2024,2024,11,D04,C01,704398.53
Nov-2024,2024,11,D04,C02,160717.34
Nov-2024,2024,11,D04,C03,359372.81
Nov-2024,2024,11,D04,C04,507243.84
Nov-2024,2024,11,D04,C05,514699.38
Nov-2024,2024,11,D04,C06,444698.5
Nov-2024,2024,11,D04,C07,511734.36
Nov-2024,2024,11,D04,C08,128283.63
Nov-2024,2024,11,D04,C09,306850.45
Nov-2024,2024,11,D04,C10,280755.89
Nov-2024,2024,11,D05,C01,395616.32
Nov-2024,2024,11,D05,C02,305252.76
Nov-2024,2024,11,D05,C03,339871.1
Nov-2024,2024,11,D05,C04,489629.44
Nov-2024,2024,11,D05,C05,200008.85
Nov-2024,2024,11,D05,C06,379754.92
Nov-2024,2024,11,D05,C07,516248.24
Nov-2024,2024,11,D05,C08,316334.28
Nov-2024,2024,11,D05,C09,255829.51
Nov-2024,2024,11,D05,C10,167097.2
Nov-2024,2024,11,D06,C01,934655.82
Nov-2024,2024,11,D06,C02,429889.13
Nov-2024,2024,11,D06,C03,915521.33
Nov-2024,2024,11,D06,C04,483177.14
Nov-2024,2024,11,D06,C05,350985.07
Nov-2024,2024,11,D06,C06,495218.41
Nov-2024,2024,11,D06,C07,374281.23
Nov-2024,2024,11,D06,C08,172051.57
Nov-2024,2024,11,D06,C09,69779.32
Nov-2024,2024,11,D06,C10,229637.06
Nov-2024,2024,11,D07,C01,565198.76
Nov-2024,2024,11,D07,C02,205604.59
Nov-2024,2024,11,D07,C03,845077.06
Nov-2024,2024,11,D07,C04,243626.58
Nov-2024,2024,11,D07,C05,209872.04
Nov-2024,2024,11,D07,C06,326408.3
Nov-2024,2024,11,D07,C07,407627.81
Nov-2024,2024,11,D07,C08,441938.1
Nov-2024,2024,11,D07,C09,80658.29
Nov-2024,2024,11,D07,C10,524162.06
Nov-2024,2024,11,D08,C01,809147.67
Nov-2024,2024,11,D08,C02,173268.22
Nov-2024,2024,11,D08,C03,321512.07
